order_id,customer_id,order_date,status,region_code
O000955,C00754,2025-04-29 20:41:14,DELIVERED,North
O000956,C00715,2025-04-11 20:53:21,RETURNED,West
O000957,C00967,2024-08-16 21:08:53,RETURNED,South
O000958,C00013,2025-04-05 07:14:50,CANCELLED,West
O000959,C00724,2025-05-13 19:55:31,RETURNED,South
O000960,C00898,2025-01-21 02:46:15,DELIVERED,East
O000961,C00513,2024-09-22 04:57:45,CANCELLED,East
O000962,C00752,2025-03-29 21:22:54,PLACED,North
O000963,C00652,2026-01-27 20:10:14,SHIPPED,East
O000964,C00767,2025-03-09 23:59:56,DELIVERED,North
O000965,C00173,29-12-2024 21:59:39,PLACED,West
O000966,C00538,2024-11-03 20:06:29,CANCELLED,South
O000967,C00181,2024-09-23 17:09:21,SHIPPED,West
O000968,C00187,2024-12-09 17:46:27,RETURNED,South
O000969,C00191,2024-07-15 23:06:52,SHIPPED,East
O000970,C00924,2026-05-03 10:52:00,RETURNED,North
O000971,C00890,2024-11-22 02:06:18,PLACED,West
O000972,C00128,2024-12-02 07:13:58,RETURNED,South
O000973,C00490,2026-05-17 16:59:33,PLACED,North
O000974,C00273,30-12-2024 12:06:40,RETURNED,North
O000975,C00100,2024-09-08 01:32:23,CANCELLED,East
O000976,C00955,2025-08-28 09:47:22,RETURNED,West
O000977,C00345,2024-08-09 17:23:22,DELIVERED,South
O000978,C00964,2026-06-28 13:24:34,RETURNED,North
O000979,C00999,2025-06-26 08:32:33,PLACED,North
O000980,C00468,2024-08-12 01:02:27,SHIPPED,North
O000981,C00617,2024-09-14 00:48:00,SHIPPED,East
O000982,C00463,2025-02-18 08:58:59,CANCELLED,West
O000983,C00677,2026-06-24 05:03:21,DELIVERED,North
O000984,C00649,2026-01-08 00:45:13,DELIVERED,West
O000985,C00240,2026-06-08 06:49:23,RETURNED,North
O000986,C00357,2025-07-08 08:13:08,CANCELLED,North
O000987,C00752,2025-02-22 15:51:02,SHIPPED,North
O000988,C00131,2025-04-19 07:12:24,RETURNED,West
O000989,C00173,2025-03-24 21:02:22,CANCELLED,South
O000990,C00250,2024-10-10 13:17:55,PLACED,North
O000991,C00446,12-11-2025 18:56:57,DELIVERED,West
O000992,C00785,2025-03-06 23:10:56,CANCELLED,North
O000993,C00682,2026-04-23 19:52:28,CANCELLED,North
O000994,C00815,2025-07-10 19:09:56,RETURNED,North
O000995,C00660,2025-07-09 18:35:56,CANCELLED,West
O000996,C00828,2026-01-25 02:39:14,DELIVERED,North
O000997,C00115,2024-07-25 05:54:37,SHIPPED,North
O000998,C00587,2026-02-09 10:58:32,CANCELLED,North
O000999,C00319,2025-06-21 08:22:56,CANCELLED,West
O001000,C00328,2026-04-03 14:16:19,SHIPPED,South
O001001,C00110,2024-08-04 06:29:41,CANCELLED,East
O001002,C00149,2024-11-02 17:09:18,SHIPPED,West
O001003,C00697,2025-11-18 09:43:26,SHIPPED,North
O001004,C00614,2024-09-03 11:19:41,PLACED,East
O001005,C00869,2025-10-08 04:34:24,SHIPPED,West
O001006,C00299,2026-06-03 23:01:25,DELIVERED,South
O001007,C00848,2024-12-24 02:26:46,SHIPPED,North
O001008,C00946,2024-12-12 11:17:38,CANCELLED,West
O001009,C00307,2025-11-17 17:41:45,SHIPPED,North
O001010,C00562,2024-10-18 20:12:24,CANCELLED,East
O001011,C00776,2025-12-14 20:01:26,DELIVERED,East
O001012,C00714,2026-07-03 14:46:27,RETURNED,West
O001013,C00100,2025-07-09 08:49:49,RETURNED,North
O001014,C00871,2026-07-02 18:49:39,SHIPPED,South
O001015,C00453,2025-09-25 14:47:22,SHIPPED,South
O001016,C00224,2025-07-25 04:41:19,PLACED,East
O001017,C00744,2026-01-20 10:01:55,SHIPPED,West
O001018,C00974,2025-05-30 19:40:44,SHIPPED,North
O001019,C00099,2024-10-11 18:45:49,PLACED,North
O001020,C00528,2025-02-05 09:33:57,SHIPPED,West
O001021,,2025-10-06 09:03:39,CANCELLED,East
O001022,C00705,2026-05-25 16:46:26,CANCELLED,North
O001023,C00797,2024-08-06 04:09:28,CANCELLED,East
O001024,C00648,2025-12-10 14:28:49,PLACED,North
O001025,C00085,2025-11-18 18:28:50,RETURNED,South
O001026,C00024,2024-12-29 14:38:36,CANCELLED,East
O001027,C00711,2026-07-06 05:45:46,SHIPPED,West
O001028,C00496,2025-09-24 06:08:52,DELIVERED,South
O001029,C00102,2026-06-07 18:08:29,RETURNED,South
O001030,C00416,26-08-2025 01:18:16,RETURNED,West
O001031,C00066,2026-07-04 08:05:37,PLACED,South
O001032,C00989,2024-09-17 02:20:48,RETURNED,South
O001033,C00006,2024-07-18 20:37:20,PLACED,North
O001034,C00132,2026-01-18 17:22:41,PLACED,East
O001035,C00872,2025-02-19 01:25:04,PLACED,East
O001036,C00373,2026-04-02 15:51:17,PLACED,South
O001037,,2026-02-10 10:00:26,DELIVERED,West
O001038,C00144,2026-04-22 19:44:42,RETURNED,East
O001039,C00621,2025-07-07 09:21:39,PLACED,North
O001040,,2025-06-05 04:08:37,SHIPPED,South
O001041,C00617,2024-11-08 22:04:44,DELIVERED,South
O001042,C00747,2025-02-08 21:07:53,DELIVERED,East
O001043,C00391,2024-08-26 17:39:05,CANCELLED,North
O001044,C00968,2025-09-02 01:47:45,SHIPPED,South
O001045,C00073,2025-03-23 01:45:26,SHIPPED,East
O001046,C00578,2024-08-28 21:45:23,RETURNED,South
O001047,C00430,2025-12-09 01:32:01,CANCELLED,West
O001048,C00027,2025-06-09 12:09:48,DELIVERED,North
O001049,C00545,2026-06-28 07:15:43,PLACED,East
O001050,C00656,2026-06-22 16:58:42,DELIVERED,South
O001051,C00890,2026-01-16 09:47:12,PLACED,West
O001052,C00993,2025-05-26 20:23:54,PLACED,South
O001053,C00540,2026-05-14 00:36:50,CANCELLED,North
O001054,C00542,2026-05-25 11:18:35,DELIVERED,East
O001055,C00623,2026-06-17 17:42:34,DELIVERED,West
O001056,C00186,2025-06-29 14:35:35,RETURNED,West
O001057,C00489,2025-03-30 10:53:21,RETURNED,South
O001058,C00674,2025-02-02 07:38:38,DELIVERED,North
O001059,C00941,2025-05-02 17:38:42,SHIPPED,West
O001060,C00724,2025-10-03 14:39:52,DELIVERED,West
O001061,C00515,2025-11-17 02:21:23,RETURNED,South
O001062,C00313,2025-05-25 23:03:00,DELIVERED,West
O001063,C00790,2025-07-17 07:12:39,PLACED,North
O001064,C00748,2025-10-07 05:25:03,RETURNED,North
O001065,C00087,2025-02-22 01:21:05,CANCELLED,North
O001066,C00986,2024-09-06 22:23:13,SHIPPED,West
O001067,C00510,2025-05-05 18:35:37,RETURNED,North
O001068,,2025-06-01 17:28:21,PLACED,West
O001069,C00720,2026-04-09 20:58:39,RETURNED,North
O001070,C00622,2026-07-02 00:45:27,RETURNED,South
O001071,C00180,2024-08-08 02:50:18,RETURNED,East
O001072,C00976,2026-06-21 22:31:59,SHIPPED,East
O001073,C00994,2024-08-18 14:59:46,SHIPPED,North
O001074,C00298,2026-02-05 10:55:35,SHIPPED,North
O001075,C00756,2025-12-01 02:16:10,DELIVERED,North
O001076,C00958,2025-08-21 14:21:15,CANCELLED,North
O001077,,2024-10-28 20:22:54,DELIVERED,East
O001078,,2024-09-22 20:42:17,SHIPPED,West
O001079,,2025-04-08 11:23:46,SHIPPED,North
O001080,C00542,2025-08-28 09:58:53,PLACED,West
O001081,C00008,2026-03-23 15:35:39,SHIPPED,West
O001082,C00405,2024-12-17 21:05:56,SHIPPED,East
O001083,C00112,2026-04-07 12:00:17,CANCELLED,South
O001084,C00144,2025-11-08 17:53:50,DELIVERED,South
O001085,C00114,2025-03-19 20:05:01,CANCELLED,West
O001086,C00762,2025-06-15 03:59:23,SHIPPED,West
O001087,C00983,2025-08-02 20:03:48,CANCELLED,West
O001088,C00564,2026-02-25 16:32:01,SHIPPED,East
O001089,C00770,2024-09-25 15:41:37,RETURNED,West
O001090,C00135,2024-11-16 15:08:12,PLACED,South
O001091,C00160,25-09-2024 02:10:54,SHIPPED,North
O001092,C00695,2026-06-08 21:00:29,RETURNED,North
O001093,C00445,2025-04-23 21:43:04,PLACED,West
O001094,C00254,2025-05-20 07:49:28,SHIPPED,South
O001095,C00288,2025-04-27 05:56:05,SHIPPED,West
O001096,C00204,2024-08-24 00:57:17,PLACED,South
O001097,C00194,2025-03-15 01:52:33,SHIPPED,South
O001098,C00124,2025-09-22 10:11:07,SHIPPED,South
O001099,,2024-12-10 06:29:19,PLACED,West
O001100,C00418,2025-12-31 10:31:10,SHIPPED,South
O001101,C00345,2024-09-29 10:59:13,CANCELLED,North
O001102,C00312,2025-06-05 00:07:31,DELIVERED,West
O001103,C00253,2025-08-10 02:46:23,PLACED,North
O001104,C00054,2026-05-31 19:54:28,DELIVERED,West
O001105,C00287,2024-10-22 05:44:56,SHIPPED,East
O001106,C00972,2024-12-10 21:07:36,PLACED,North
O001107,,2025-08-27 00:11:44,SHIPPED,East
O001108,C00370,2026-06-29 12:29:40,RETURNED,East
O001109,C00244,2026-01-24 11:40:13,CANCELLED,North
O001110,C00909,2024-08-22 12:38:31,RETURNED,North
O001111,C00043,2026-02-18 13:29:36,SHIPPED,South
O001112,C00722,2026-02-04 16:50:32,RETURNED,East
O001113,C00309,2026-06-22 18:19:46,SHIPPED,South
O001114,C00045,2024-12-10 20:15:44,DELIVERED,East
O001115,C00917,2024-12-09 10:27:45,PLACED,West
O001116,C00070,2024-07-24 16:53:30,RETURNED,North
O001117,C00171,2026-01-13 02:22:09,SHIPPED,East
O001118,C00047,2025-05-12 21:06:26,SHIPPED,West
O001119,C00507,2025-01-08 01:51:49,PLACED,South
O001120,C00449,2024-11-13 14:04:12,CANCELLED,West
O001121,C00622,2024-10-19 11:33:05,SHIPPED,South
O001122,C00607,2025-01-24 00:38:50,RETURNED,West
O001123,C00516,2024-09-05 15:09:20,DELIVERED,South
O001124,C00304,2026-04-07 05:17:25,SHIPPED,South
O001125,C00047,2025-06-02 16:45:57,SHIPPED,East
O001126,C00950,2025-05-10 13:01:58,PLACED,South
O001127,C00844,2024-12-11 08:15:18,DELIVERED,East
O001128,C00333,2026-04-21 07:36:17,RETURNED,East
O001129,C00740,2024-11-19 09:50:34,DELIVERED,East
O001130,C00059,16-08-2024 04:51:17,DELIVERED,South
O001131,C00749,2026-04-22 16:37:12,PLACED,North
O001132,C00740,2025-05-16 23:31:42,DELIVERED,South
O001133,C00837,2026-06-11 15:56:13,SHIPPED,West
O001134,C00160,2025-02-09 19:51:59,CANCELLED,East
O001135,C00152,2024-11-30 00:31:25,SHIPPED,West
O001136,C00190,2026-05-27 00:20:22,RETURNED,West
O001137,C00966,2025-06-24 18:17:37,PLACED,East
O001138,C00167,2025-08-03 02:54:36,RETURNED,South
O001139,C00072,2026-01-31 12:52:56,CANCELLED,West
O001140,C00103,2026-06-13 06:55:41,PLACED,North
O001141,C00387,2025-05-23 00:09:28,PLACED,North
O001142,C00136,2026-05-05 13:53:51,SHIPPED,North
O001143,C00812,2025-08-28 13:11:32,PLACED,East
O001144,C00874,2026-03-01 03:23:13,CANCELLED,West
O001145,C00836,2025-08-21 16:14:54,SHIPPED,South
O001146,C00058,2026-04-21 19:58:49,RETURNED,North
O001147,C00022,2024-11-29 23:43:44,DELIVERED,North
O001148,C00524,2025-12-17 21:06:55,PLACED,South
O001149,C00025,2025-09-03 12:28:07,DELIVERED,East
O001150,C00232,2024-10-21 14:01:51,PLACED,West
O001151,C00174,2025-11-05 00:42:12,DELIVERED,East
O001152,C00079,2026-03-01 11:56:40,PLACED,North
O001153,C00620,2025-12-26 09:03:28,DELIVERED,South
O001154,C00696,2026-03-02 18:17:36,DELIVERED,East
O001155,C00357,2025-12-25 11:29:41,CANCELLED,East
O001156,C00956,2024-07-18 07:23:11,PLACED,North
O001157,C00883,2026-04-23 19:41:52,SHIPPED,East
O001158,C00152,2026-05-21 01:56:39,CANCELLED,North
O001159,C00116,2025-07-07 18:42:45,DELIVERED,South
O001160,C00093,2025-02-24 01:46:52,CANCELLED,East
O001161,C00327,2026-02-06 11:55:46,CANCELLED,East
O001162,C00142,2025-11-12 05:57:23,SHIPPED,West
O001163,C00429,2025-01-15 22:00:05,CANCELLED,South
O001164,C00394,2025-12-17 13:26:34,RETURNED,South
O001165,C00720,2026-06-29 19:59:44,SHIPPED,North
O001166,C00372,2026-05-28 00:34:11,PLACED,North
O001167,C00934,2026-03-26 03:51:56,SHIPPED,East
O001168,C00472,2025-10-14 06:47:31,CANCELLED,South
O001169,C00216,2025-10-17 15:50:47,SHIPPED,North
O001170,C00986,2025-09-03 10:29:56,PLACED,West
O001171,C00381,2024-08-03 14:19:31,RETURNED,North
O001172,C00489,2026-01-03 16:03:27,PLACED,South
O001173,C00375,2024-11-22 00:34:56,PLACED,West
O001174,C00154,2025-11-28 16:25:45,SHIPPED,East
O001175,C00482,2026-01-24 14:48:22,PLACED,East
O001176,C00114,2025-09-19 22:07:16,PLACED,South
O001177,C00516,2024-12-12 19:53:09,CANCELLED,West
O001178,C00568,2024-12-08 04:08:11,RETURNED,East
O001179,C00727,2024-11-24 13:58:43,DELIVERED,North
O001180,C00535,2025-11-16 09:35:13,SHIPPED,West
O001181,C00634,2026-06-05 15:06:13,RETURNED,North
O001182,C00837,2025-04-04 09:49:42,CANCELLED,West
O001183,C00169,2025-03-30 16:32:26,CANCELLED,South
O001184,C00277,2025-02-13 12:12:58,RETURNED,East
O001185,C00029,2025-02-17 04:14:28,PLACED,North
O001186,C00217,2026-02-26 05:53:20,DELIVERED,South
O001187,C00565,2024-10-07 01:38:47,SHIPPED,East
O001188,C00088,2025-07-07 13:11:24,RETURNED,West
O001189,,2026-07-07 17:30:13,DELIVERED,North
O001190,C00366,2025-05-06 09:39:43,RETURNED,South
O001191,C00323,2025-03-21 21:00:52,SHIPPED,North
O001192,C00340,2026-03-04 22:01:40,PLACED,South
O001193,C00025,2025-05-15 00:27:16,RETURNED,North
O001194,C00298,2026-06-19 11:36:04,PLACED,North
O001195,C00976,2025-03-10 06:13:18,SHIPPED,South
O001196,C00987,2026-05-15 14:58:27,RETURNED,East
O001197,C00459,2025-06-08 02:32:43,DELIVERED,West
O001198,C00041,2025-04-06 12:03:27,CANCELLED,South
O001199,C00214,2025-08-15 17:16:52,SHIPPED,West
O001200,C00100,2024-11-03 18:17:51,DELIVERED,North
O001201,C00511,2025-05-22 08:14:33,DELIVERED,South
O001202,C00070,2025-02-01 03:38:37,PLACED,North
O001203,C00184,2025-11-01 18:33:34,CANCELLED,East
O001204,C00782,2025-11-16 21:02:43,SHIPPED,North
O001205,C00996,2025-10-14 03:32:04,DELIVERED,West
O001206,C00419,2025-12-02 19:25:18,SHIPPED,West
O001207,C00376,2026-05-24 01:30:37,DELIVERED,East
O001208,C00086,2026-04-30 16:10:21,DELIVERED,North
O001209,C00636,2024-09-18 10:14:13,SHIPPED,North
O001210,C00159,2024-09-09 22:47:08,SHIPPED,West
O001211,C00875,2026-03-11 12:39:51,CANCELLED,North
O001212,C00358,2024-09-11 10:09:36,CANCELLED,North
O001213,C00088,2024-07-19 22:39:08,CANCELLED,West
O001214,C00205,2026-05-20 02:45:22,DELIVERED,West
O001215,C00218,2024-09-21 16:15:23,DELIVERED,West
O001216,C00040,2026-01-06 18:19:24,SHIPPED,South
O001217,C00328,2025-10-06 15:17:00,CANCELLED,North
O001218,C00959,2025-08-09 20:40:52,CANCELLED,South
O001219,C00056,13-10-2025 17:19:46,CANCELLED,East
O001220,C00259,2025-07-10 15:21:48,PLACED,East
O001221,C00415,2026-02-16 14:48:29,CANCELLED,West
O001222,C00538,2025-11-07 16:38:39,SHIPPED,North
O001223,C00095,2026-03-22 02:21:30,DELIVERED,South
O001224,C00204,2024-12-09 17:05:37,CANCELLED,South
O001225,C00989,2026-01-26 10:33:45,RETURNED,West
O001226,,2025-08-14 20:50:43,RETURNED,South
O001227,C00080,2024-09-29 14:02:57,SHIPPED,East
O001228,C00681,2026-03-25 11:39:31,DELIVERED,North
O001229,C00155,2026-06-02 07:17:00,CANCELLED,East
O001230,C00117,2025-03-21 01:27:41,DELIVERED,North
O001231,C00462,2026-02-07 18:20:10,CANCELLED,North
O001232,C00038,2025-06-11 20:22:09,CANCELLED,South
O001233,C00616,2026-05-02 05:10:41,SHIPPED,North
O001234,C00380,22-10-2025 00:02:11,DELIVERED,North
O001235,C00717,2026-02-01 02:31:04,CANCELLED,West
O001236,C00361,2025-04-23 01:47:47,RETURNED,East
O001237,C00117,2026-05-25 07:34:54,DELIVERED,South
O001238,C00567,2026-01-30 07:45:23,CANCELLED,East
O001239,C00866,2025-07-13 16:59:00,DELIVERED,North
O001240,C00090,2025-01-19 10:15:57,PLACED,West
O001241,C00107,2025-11-01 02:21:52,RETURNED,North
O001242,C00649,2025-02-17 11:48:07,PLACED,East
O001243,C00873,2026-04-28 07:54:06,CANCELLED,West
O001244,C00118,2026-05-03 04:44:35,PLACED,East
O001245,C00991,2025-11-11 18:39:26,CANCELLED,North
O001246,C00963,2024-07-10 23:33:32,DELIVERED,East
O001247,C00901,2026-05-02 23:51:27,CANCELLED,South
O001248,C00005,2024-07-31 19:30:23,PLACED,North
O001249,C00158,2024-07-27 02:49:02,RETURNED,East
O001250,C00344,2026-02-05 09:30:53,CANCELLED,South
O001251,C00570,2026-03-14 02:38:25,CANCELLED,North
O001252,C00821,2025-07-22 00:53:07,CANCELLED,South
O001253,C00413,2025-12-31 09:49:47,CANCELLED,South
O001254,C00102,2025-02-24 20:25:09,PLACED,West
O001255,C00864,2024-11-09 10:13:49,RETURNED,South
O001256,C00972,2025-08-29 21:59:11,PLACED,West
O001257,C00012,2025-05-18 01:34:10,PLACED,North
O001258,C00586,2025-08-17 21:37:49,SHIPPED,West
O001259,C00650,2025-04-19 19:50:54,SHIPPED,South
O001260,C00305,2025-10-01 02:47:02,CANCELLED,East
O001261,C00676,2025-04-21 06:07:43,SHIPPED,North
O001262,C00654,2024-08-14 14:57:50,PLACED,West
O001263,C00950,2026-05-19 17:00:07,DELIVERED,East
O001264,C00917,2025-05-17 09:29:20,DELIVERED,South
O001265,C00401,2026-05-25 03:38:07,CANCELLED,North
O001266,C00499,2025-04-19 03:10:52,CANCELLED,West
O001267,C00912,2025-12-21 19:35:35,SHIPPED,South
O001268,,2025-04-28 09:57:35,RETURNED,North
O001269,C00121,2025-02-25 07:53:04,CANCELLED,North
O001270,C00163,2024-10-31 16:25:44,PLACED,South
O001271,,23-12-2024 15:55:02,RETURNED,South
O001272,C00222,2025-12-08 14:29:09,SHIPPED,North
O001273,C00336,2024-10-08 05:25:57,SHIPPED,East
O001274,C00281,2024-10-02 09:55:28,DELIVERED,East
O001275,C00479,2025-09-02 09:11:46,RETURNED,West
O001276,C00945,2025-04-20 07:14:24,DELIVERED,West
O001277,C00106,2026-01-15 16:42:07,DELIVERED,South
O001278,C00814,2026-05-08 13:12:28,CANCELLED,West
O001279,C00434,2026-03-11 14:28:35,DELIVERED,North
O001280,C00622,2024-11-01 03:06:52,DELIVERED,East
O001281,C00920,2025-02-28 10:54:50,SHIPPED,North
O001282,C00982,2024-09-14 01:33:45,DELIVERED,East
O001283,,2024-07-26 16:10:58,DELIVERED,West
O001284,C00810,2024-07-16 08:57:05,SHIPPED,East
O001285,C00381,2026-01-21 10:30:22,PLACED,East
O001286,,2024-10-27 17:50:44,CANCELLED,East
O001287,C00921,2025-10-02 10:53:49,DELIVERED,South
O001288,C00540,2025-08-09 02:04:33,RETURNED,North
O001289,C00588,2026-06-18 06:19:07,CANCELLED,East
O001290,C00833,2025-08-29 15:05:09,CANCELLED,West
O001291,C00048,2024-07-26 10:02:26,PLACED,West
O001292,C00176,2025-12-26 05:46:19,SHIPPED,North
O001293,,2026-06-26 07:24:59,RETURNED,North
O001294,C00934,2025-10-14 09:46:27,CANCELLED,North
O001295,C00918,2026-01-26 23:00:03,DELIVERED,North
O001296,C00072,2024-11-21 05:15:59,CANCELLED,East
O001297,C00282,2025-10-27 14:23:09,PLACED,East
O001298,C00506,2024-12-16 22:22:37,CANCELLED,West
O001299,C00870,2024-11-26 12:47:10,DELIVERED,North
O001300,C00030,2026-03-13 21:09:21,SHIPPED,North
O001301,C00331,2025-12-20 12:02:06,SHIPPED,South
O001302,C00091,2026-02-17 12:18:53,DELIVERED,North
O001303,C00957,2025-04-10 03:27:37,PLACED,North
O001304,C00050,2025-01-14 05:16:34,DELIVERED,West
O001305,C00277,2024-08-14 17:54:25,RETURNED,West
O001306,C00123,2024-09-06 13:08:41,RETURNED,West
O001307,C00653,2024-10-20 23:10:09,RETURNED,South
O001308,C00592,2024-07-24 20:21:52,DELIVERED,East
O001309,C00792,2026-06-27 07:40:25,DELIVERED,East
O001310,C00729,2026-04-02 05:25:48,SHIPPED,South
O001311,C00712,2024-09-26 23:28:08,PLACED,South
O001312,C00014,2026-05-16 05:52:44,CANCELLED,South
O001313,C00500,2024-10-05 13:30:48,RETURNED,East
O001314,C00779,2024-10-19 13:15:38,SHIPPED,North
O001315,C00937,2025-01-15 07:50:08,CANCELLED,West
O001316,C00889,2024-11-16 21:20:56,CANCELLED,South
O001317,C00071,2024-09-02 11:17:05,DELIVERED,North
O001318,C00151,2026-03-16 22:12:23,PLACED,South
O001319,C00017,2026-05-05 16:01:28,PLACED,West
O001320,C00678,2024-12-06 20:44:38,PLACED,North
O001321,C00363,2024-09-19 11:35:56,RETURNED,West
O001322,C00521,2026-02-08 23:58:07,DELIVERED,North
O001323,C00051,2025-05-06 04:15:06,CANCELLED,South
O001324,C00302,2025-06-28 08:03:30,DELIVERED,West
O001325,C00532,2025-10-07 23:50:26,SHIPPED,North
O001326,C00225,2024-12-08 13:28:43,RETURNED,East
O001327,C00245,2025-05-10 16:16:51,SHIPPED,West
O001328,C00402,2026-04-18 20:42:04,DELIVERED,West
O001329,C00211,2025-10-13 17:47:48,DELIVERED,East
O001330,,2025-06-02 07:15:24,RETURNED,West
O001331,C00757,2024-11-02 15:03:45,SHIPPED,South
O001332,C00323,2025-02-11 04:17:59,DELIVERED,West
O001333,C00146,2026-04-29 00:49:17,CANCELLED,East
O001334,C00022,2025-11-01 19:37:31,PLACED,South
O001335,C00696,12-10-2025 00:48:04,DELIVERED,West
O001336,,2026-03-24 08:46:14,CANCELLED,North
O001337,C00047,2024-10-01 13:29:24,DELIVERED,South
O001338,C00538,2025-03-15 08:39:32,PLACED,North
O001339,C00312,2025-03-18 06:18:59,CANCELLED,East
O001340,C00559,2026-07-04 17:03:41,DELIVERED,West
O001341,C00014,2025-09-19 05:27:28,DELIVERED,West
O001342,C00116,2024-07-11 14:35:00,PLACED,South
O001343,C00421,2025-07-24 01:42:57,SHIPPED,East
O001344,,2025-01-09 20:27:38,CANCELLED,East
O001345,C00212,2024-10-04 18:23:29,CANCELLED,North
O001346,C00989,2025-09-23 16:42:50,RETURNED,West
O001347,C00982,2025-08-03 10:45:43,DELIVERED,East
O001348,C00401,2025-07-21 07:54:32,DELIVERED,East
O001349,,2026-01-14 19:28:24,DELIVERED,North
O001350,C00444,2024-12-12 22:51:11,DELIVERED,East
O001351,C00113,2025-03-31 11:45:30,SHIPPED,West
O001352,C00698,2026-04-25 08:00:37,RETURNED,South
O001353,C00311,2024-07-29 11:48:32,DELIVERED,North
O001354,,2024-10-17 03:55:34,RETURNED,North
O001355,C00055,06-09-2024 21:32:57,DELIVERED,North
O001356,C00052,2025-11-25 03:30:00,DELIVERED,South
O001357,C00977,2024-10-08 09:48:53,SHIPPED,West
O001358,C00600,2025-01-23 20:27:36,PLACED,West
O001359,C00956,2024-11-30 11:36:27,CANCELLED,West
O001360,C00409,2024-09-13 03:02:31,DELIVERED,East
O001361,C00612,2025-12-07 04:27:07,DELIVERED,South
O001362,C00700,2025-10-27 03:53:55,CANCELLED,South
O001363,C00309,2025-06-14 02:39:27,CANCELLED,South
O001364,C00385,2026-02-18 21:52:34,PLACED,South
O001365,C00540,2025-05-22 11:30:01,DELIVERED,West
O001366,C00363,2026-05-30 05:32:56,CANCELLED,West
O001367,C00029,12-05-2026 16:50:05,CANCELLED,North
O001368,C00774,2025-01-06 15:11:01,SHIPPED,East
O001369,C00131,2024-11-29 11:44:44,DELIVERED,North
O001370,C00774,2026-03-17 22:57:50,PLACED,West
O001371,C00827,2025-12-13 23:42:55,PLACED,North
O001372,C00057,2026-06-10 13:44:12,PLACED,East
O001373,C00609,2024-09-21 02:34:10,CANCELLED,East
O001374,C00886,2026-02-07 07:51:09,RETURNED,North
O001375,C00719,2025-09-10 03:49:18,CANCELLED,South
O001376,C00229,2024-11-05 22:49:18,SHIPPED,East
O001377,C00644,2024-12-05 07:12:54,PLACED,West
O001378,C00639,2025-12-17 09:29:10,PLACED,South
O001379,C00619,2025-05-20 14:05:17,SHIPPED,South
O001380,C00107,2025-05-29 20:29:38,CANCELLED,West
O001381,C00057,2025-09-16 13:14:18,CANCELLED,South
O001382,C00840,2025-01-22 09:31:39,DELIVERED,West
O001383,C00880,2025-02-25 18:49:11,SHIPPED,North
O001384,C00190,2024-09-24 12:20:43,SHIPPED,South
O001385,C00524,2025-04-13 18:02:48,CANCELLED,West
O001386,C00297,2024-11-30 20:04:46,RETURNED,West
O001387,C00377,2025-03-22 17:48:57,PLACED,West
O001388,C00427,2026-04-24 20:07:45,DELIVERED,West
O001389,C00124,26-02-2026 10:58:33,DELIVERED,North
O001390,C00661,2025-06-01 05:23:42,CANCELLED,North
O001391,C00930,2026-04-18 16:04:32,CANCELLED,West
O001392,,2026-06-07 19:34:30,RETURNED,South
O001393,C00358,2025-01-08 19:15:41,RETURNED,North
O001394,C00179,2025-05-03 07:13:57,RETURNED,East
O001395,C00471,2025-09-22 01:38:30,DELIVERED,East
O001396,C00946,2026-04-09 18:14:00,CANCELLED,West
O001397,C00986,2026-06-02 04:14:35,RETURNED,East
O001398,C00133,2025-07-30 11:06:37,RETURNED,East
O001399,C00599,2025-04-24 21:35:31,PLACED,North
O001400,C00873,2024-09-29 16:39:31,PLACED,West
O001401,C00957,2026-02-18 22:22:47,SHIPPED,South
O001402,C00108,2025-05-17 14:28:26,CANCELLED,West
O001403,C00945,2024-11-20 18:02:29,PLACED,North
O001404,C00868,2025-01-03 03:28:14,DELIVERED,North
O001405,C00946,2024-12-12 03:10:34,CANCELLED,West
O001406,C00137,2025-04-05 10:26:26,SHIPPED,South
O001407,C00259,2024-10-21 21:26:12,SHIPPED,South
O001408,C00760,2025-02-22 15:30:28,SHIPPED,North
O001409,,2024-07-14 23:33:07,PLACED,South
O001410,C00035,2025-11-22 17:28:59,DELIVERED,West
O001411,C00582,2025-12-13 13:18:37,SHIPPED,West
O001412,C00195,2024-12-11 02:25:35,CANCELLED,East
O001413,C00366,2025-08-26 11:16:09,SHIPPED,North
O001414,C00450,2025-02-27 20:07:41,PLACED,North
O001415,C00131,2024-12-24 21:21:24,PLACED,West
O001416,C00237,2024-08-25 07:52:24,PLACED,South
O001417,C00842,2025-01-31 02:51:35,DELIVERED,West
O001418,C00721,2024-12-09 22:25:26,SHIPPED,East
O001419,C00077,2024-12-13 19:08:06,RETURNED,East
O001420,C00409,2025-08-21 17:07:46,PLACED,West
O001421,C00960,2025-12-13 03:53:45,PLACED,North
O001422,C00347,2026-05-30 04:14:27,PLACED,South
O001423,C00210,2026-02-17 18:05:04,PLACED,South
O001424,C00506,2025-11-10 08:22:06,RETURNED,North
O001425,C00355,2025-08-31 04:51:31,RETURNED,North
O001426,C00909,2025-10-23 00:46:05,DELIVERED,North
O001427,,2025-11-18 05:28:48,DELIVERED,West
O001428,C00490,2025-05-21 20:29:09,SHIPPED,North
O001429,C00954,2026-02-22 02:42:44,SHIPPED,West
O001430,C00699,29-11-2024 16:32:55,CANCELLED,North
O001431,C00397,2024-08-13 05:16:53,CANCELLED,West
