item_id,order_id,product_id,quantity,unit_price,discount_percent
1375,O000545,P0203,2,29.78,74.44
1376,O000546,P0300,5,89.02,24.86
1377,O000547,P0158,5,143.06,86.61
1378,O000547,P0371,3,432.33,57.4
1379,O000548,P0439,5,507.27,12.3
1380,O000548,P0451,3,144.27,21.22
1381,O000548,P0036,4,906.72,93.27
1382,O000549,P0206,2,148.46,43.99
1383,O000549,P0261,2,723.42,40.09
1384,O000549,P0124,2,800.49,6.04
1385,O000549,P0279,1,328.54,87.38
1386,O000550,P0490,1,298.98,66.57
1387,O000550,P0441,1,391.98,37.56
1388,O000550,P0096,5,363.5,78.99
1389,O000550,P0149,1,253.64,95.65
1390,O000551,P0467,2,247.58,48.62
1391,O000552,P0279,1,598.56,99.68
1392,O000552,P0176,4,914.97,29.5
1393,O000552,P0414,5,262.34,6.87
1394,O000552,P0458,4,113.79,99.92
1395,O000553,P0105,3,341.41,87.22
1396,O000553,P0136,3,52.43,37.33
1397,O000553,P0343,1,564.61,0.12
1398,O000553,P0005,4,271.42,48.66
1399,O000554,P0439,4,514.02,10.24
1400,O000554,P0233,3,124.9,75.5
1401,O000555,P0109,5,927.3,57.53
1402,O000555,P0215,5,500.34,26.01
1403,O000556,P0259,5,541.22,85.82
1404,O000557,P0387,3,961.31,11.19
1405,O000557,P0393,2,335.36,74.86
1406,O000557,P0252,4,132.05,26.59
1407,O000557,P0496,-2,430.57,55.28
1408,O000558,P0430,1,833.78,27.1
1409,O000559,P0107,2,594.74,76.0
1410,O000560,P0281,5,475.19,65.19
1411,O000561,P0120,5,222.3,28.4
1412,O000561,P0425,4,258.56,23.25
1413,O000561,P0319,1,914.01,94.21
1414,O000562,P0327,2,874.61,96.93
1415,O000562,P0203,2,141.91,26.45
1416,O000562,P0474,2,269.35,65.52
1417,O000563,P0313,2,44.5,65.24
1418,O000563,P0004,4,275.85,27.95
1419,O000564,P0254,1,692.57,83.89
1420,O000565,P0082,1,278.02,99.78
1421,O000565,P0330,2,84.53,62.14
1422,O000565,P0489,5,637.95,14.44
1423,O000566,P0015,5,591.51,73.54
1424,O000566,P0200,4,983.13,86.56
1425,O000566,P0094,5,185.68,7.81
1426,O000567,P0095,3,296.72,26.5
1427,O000567,P0052,2,116.8,82.84
1428,O000567,P0157,1,388.75,43.16
1429,O000567,P0244,4,21.88,54.62
1430,O000568,P0477,2,159.93,3.51
1431,O000568,P0406,5,244.08,89.33
1432,O000568,P0036,4,575.53,19.66
1433,O000568,P0006,5,345.57,47.58
1434,O000569,P0254,1,250.96,33.35
1435,O000569,P0014,5,800.54,21.62
1436,O000569,P0386,4,780.91,65.43
1437,O000570,P0105,2,545.13,38.07
1438,O000570,P0242,1,885.75,65.51
1439,O000571,P0013,2,806.22,25.39
1440,O000571,P0406,3,120.76,49.6
1441,O000571,P0414,5,992.88,6.84
1442,O000571,P0157,1,252.43,5.38
1443,O000572,P0151,2,858.26,93.07
1444,O000572,P0074,2,101.91,39.73
1445,O000573,P0467,3,591.84,75.53
1446,O000573,P0468,2,937.15,73.04
1447,O000574,P0229,3,799.86,47.45
1448,O000574,P0012,2,216.16,18.26
1449,O000574,P0116,3,923.72,47.03
1450,O000575,P0154,4,723.0,2.41
1451,O000576,P0424,3,695.12,58.43
1452,O000576,P0019,3,140.1,10.63
1453,O000577,P0275,3,585.63,84.16
1454,O000578,P0208,4,993.43,70.31
1455,O000578,P0454,5,419.49,47.9
1456,O000579,P0065,5,221.75,37.94
1457,O000579,P0257,1,530.26,31.2
1458,O000579,P0384,-3,238.41,82.09
1459,O000579,P0290,5,118.44,3.25
1460,O000580,P0067,5,94.9,30.08
1461,O000580,P0378,1,728.84,52.91
1462,O000580,P0493,2,733.06,12.79
1463,O000581,P0143,3,544.93,50.99
1464,O000581,P0487,3,48.68,15.77
1465,O000582,P0211,5,325.38,43.17
1466,O000582,P0005,2,176.49,99.79
1467,O000583,P0381,4,156.9,1.45
1468,O000583,P0107,-3,763.75,0.2
1469,O000584,P0193,1,256.18,29.17
1470,O000585,P0057,4,616.06,0.34
1471,O000585,P0399,5,572.45,9.0
1472,O000585,P0409,3,12.62,57.96
1473,O000585,P0386,1,743.97,15.23
1474,O000586,P0104,2,934.48,74.22
1475,O000586,P0484,5,775.6,72.68
1476,O000587,P0408,-4,735.72,30.02
1477,O000588,P0133,5,394.62,4.06
1478,O000589,P0498,5,593.59,27.73
1479,O000590,P0456,2,105.81,83.5
1480,O000590,P0050,4,528.16,8.52
1481,O000591,P0190,5,697.36,32.97
1482,O000592,P0159,5,158.58,1.82
1483,O000592,P0341,3,21.92,36.3
1484,O000593,P0211,2,39.67,32.17
1485,O000593,P0129,5,290.55,89.06
1486,O000593,P0222,3,447.2,71.61
1487,O000594,P0137,1,882.42,72.1
1488,O000595,P0353,5,511.93,92.07
1489,O000595,P0306,2,923.22,28.9
1490,O000596,P0201,2,149.33,53.09
1491,O000597,P0167,4,905.79,46.76
1492,O000598,P0082,2,951.52,22.23
1493,O000598,P0151,-4,96.32,61.98
1494,O000598,P0283,5,704.21,10.72
1495,O000599,P0322,4,184.92,63.15
1496,O000600,P0147,3,668.9,89.23
1497,O000600,P0032,1,470.0,17.29
1498,O000600,P0210,1,33.3,8.53
1499,O000601,P0045,5,39.33,72.34
1500,O000601,P0463,2,135.88,73.5
1501,O000602,P0065,1,39.07,90.44
1502,O000602,P0006,5,502.78,42.94
1503,O000602,P0418,3,774.18,73.05
1504,O000602,P0372,3,55.54,87.53
1505,O000603,P0215,2,987.7,85.21
1506,O000603,P0495,3,34.9,62.2
1507,O000604,P0256,-2,721.99,79.85
1508,O000604,P0159,2,496.9,14.89
1509,O000604,P0493,2,427.64,49.12
1510,O000605,P0482,5,324.67,10.16
1511,O000605,P0343,2,953.19,39.42
1512,O000605,P0434,1,424.12,80.92
1513,O000605,P0401,3,406.19,15.26
1514,O000606,P0490,3,927.33,87.93
1515,O000606,P0227,4,515.53,84.43
1516,O000607,P0042,4,665.77,57.82
1517,O000607,P0019,2,418.65,93.26
1518,O000607,P0290,5,488.54,30.13
1519,O000608,P0443,2,279.16,20.95
1520,O000608,P0215,1,879.92,75.39
1521,O000609,P0173,1,792.72,43.28
1522,O000609,P0385,3,362.72,35.69
1523,O000610,P0338,1,694.05,80.1
1524,O000610,P0052,1,673.87,61.25
1525,O000611,P0272,5,155.28,24.91
1526,O000611,P0116,4,343.99,58.68
1527,O000612,P0258,5,808.23,72.4
1528,O000612,P0301,5,803.36,53.68
1529,O000612,P0444,4,776.39,34.73
1530,O000613,P0094,1,100.2,81.52
1531,O000614,P0384,3,286.18,80.21
1532,O000614,P0016,2,127.28,40.14
1533,O000614,P0487,3,532.61,0.42
1534,O000615,P0366,4,732.68,87.23
1535,O000615,P0030,4,210.61,6.25
1536,O000616,P0282,1,829.79,62.29
1537,O000616,P0414,1,283.26,93.84
1538,O000617,P0244,3,815.16,24.07
1539,O000617,P0302,4,824.41,76.19
1540,O000618,P0054,1,885.78,75.77
1541,O000618,P0482,2,361.23,71.53
1542,O000618,P0133,1,107.54,64.8
1543,O000618,P0169,4,868.66,92.13
1544,O000619,P0225,1,347.32,33.77
1545,O000620,P0473,-1,174.8,52.85
1546,O000620,P0002,4,476.96,77.94
1547,O000621,P0485,2,421.35,42.68
1548,O000622,P0428,5,163.08,89.38
1549,O000623,P0397,3,129.41,19.8
1550,O000623,P0021,3,452.93,41.92
1551,O000623,P0004,1,190.24,28.68
1552,O000623,P0367,1,553.55,78.44
1553,O000624,P0087,5,654.82,66.91
1554,O000624,P0394,3,143.6,87.63
1555,O000624,P0423,2,130.33,58.51
1556,O000624,P0391,4,388.6,35.24
1557,O000625,P0242,3,29.72,80.08
1558,O000625,P0318,3,693.19,24.59
1559,O000625,P0482,3,878.7,14.2
1560,O000625,P0060,3,840.34,89.46
1561,O000626,P0246,4,928.47,21.76
1562,O000626,P0482,3,955.44,64.88
1563,O000627,P0109,2,705.79,69.48
1564,O000627,P0114,5,582.11,28.86
1565,O000627,P0113,3,33.35,30.14
1566,O000628,P0415,4,83.85,1.55
1567,O000629,P0189,1,912.48,37.71
1568,O000629,P0366,3,554.55,38.81
1569,O000630,P0126,4,238.78,86.77
1570,O000630,P0120,5,316.76,9.07
1571,O000630,P0420,1,127.31,76.11
1572,O000631,P0080,4,495.68,82.03
1573,O000631,P0439,5,959.56,32.01
1574,O000631,P0165,2,747.02,91.44
1575,O000631,P0395,1,85.6,44.9
1576,O000632,P0069,3,241.87,37.21
1577,O000632,P0051,5,347.95,25.96
1578,O000632,P0328,4,55.16,67.14
1579,O000632,P0117,5,737.01,1.89
1580,O000633,P0378,3,844.15,36.98
1581,O000633,P0237,3,473.88,3.67
1582,O000633,P0014,1,466.09,6.11
1583,O000634,P0413,1,270.94,65.23
1584,O000634,P0386,5,237.58,66.46
1585,O000634,P0250,1,324.87,97.87
1586,O000634,P0096,-5,889.78,29.65
1587,O000635,P0167,3,708.62,67.17
1588,O000636,P0089,1,339.01,77.06
1589,O000636,P0207,4,981.45,89.35
1590,O000636,P0427,2,307.25,4.57
1591,O000636,P0070,4,20.18,65.27
1592,O000637,P0485,2,76.92,83.48
1593,O000637,P0107,2,729.36,96.69
1594,O000637,P0355,4,146.98,60.37
1595,O000637,P0221,2,724.82,83.59
1596,O000638,P0356,4,39.91,26.32
1597,O000639,P0091,5,66.96,33.46
1598,O000639,P0133,3,15.97,78.82
1599,O000639,P0310,5,774.28,47.43
1600,O000639,P0043,5,957.42,32.74
1601,O000640,P0398,4,18.75,19.19
1602,O000640,P0030,3,739.38,50.02
1603,O000640,P0174,4,350.82,15.88
1604,O000640,P0442,1,37.35,83.12
1605,O000641,P0245,2,217.96,40.24
1606,O000641,P0106,2,188.46,70.62
1607,O000641,P0076,2,487.32,10.64
1608,O000642,P0334,4,888.14,42.59
1609,O000643,P0085,4,66.63,29.45
1610,O000644,P0429,1,556.96,57.71
1611,O000644,P0090,2,940.6,83.55
1612,O000644,P0300,-5,857.91,17.92
1613,O000645,P0493,2,984.11,79.47
1614,O000646,P0456,1,273.48,67.86
1615,O000647,P0032,4,428.08,2.53
1616,O000647,P0453,1,888.19,1.93
1617,O000647,P0042,2,406.06,19.4
1618,O000648,P0482,3,42.57,58.33
1619,O000649,P0235,2,191.7,91.68
1620,O000649,P0437,4,122.0,80.83
1621,O000650,P0228,5,438.9,24.17
1622,O000650,P0114,-5,958.32,3.25
1623,O000651,P0081,3,882.17,61.58
1624,O000651,P0282,5,331.8,69.89
1625,O000651,P0116,2,135.95,70.07
1626,O000651,P0441,4,96.14,89.48
1627,O000652,P0334,4,57.28,97.49
1628,O000653,P0221,1,721.34,45.26
1629,O000653,P0233,3,864.38,55.3
1630,O000653,P0106,3,592.23,26.48
1631,O000653,P0232,5,725.56,50.57
1632,O000654,P0215,3,750.7,99.37
1633,O000654,P0012,4,177.95,54.56
1634,O000654,P0432,1,846.0,59.5
1635,O000654,P0040,2,905.08,77.66
1636,O000655,P0144,2,266.46,57.24
1637,O000655,P0089,1,899.76,34.85
1638,O000655,P0089,2,16.49,16.78
1639,O000656,P0415,1,380.5,65.2
1640,O000656,P0499,3,68.79,61.82
1641,O000656,P0146,2,335.28,71.79
1642,O000657,P0298,2,509.25,55.44
1643,O000658,P0387,2,778.01,19.27
1644,O000658,P0127,2,400.17,16.32
1645,O000658,P0416,4,542.03,34.68
1646,O000659,P0495,1,790.77,75.27
1647,O000659,P0297,1,66.96,78.01
1648,O000660,P0314,3,605.13,13.39
1649,O000660,P0125,1,967.31,40.15
1650,O000660,P0159,1,592.12,27.79
1651,O000660,P0197,1,190.43,77.49
1652,O000661,P0462,1,453.66,62.21
1653,O000661,P0093,1,401.57,7.6
1654,O000661,P0191,2,239.8,40.08
1655,O000662,P0078,3,671.1,50.87
1656,O000662,P0053,4,898.33,14.19
1657,O000662,P0218,1,129.26,80.87
1658,O000662,P0293,-2,597.16,65.98
1659,O000663,P0139,3,70.47,16.62
1660,O000663,P0354,1,237.97,33.19
1661,O000663,P0139,1,217.78,77.19
1662,O000664,P0154,5,245.39,84.13
1663,O000665,P0237,4,641.33,26.09
1664,O000665,P0192,5,695.5,25.13
1665,O000665,P0048,2,506.7,23.63
1666,O000665,P0346,3,328.12,93.18
1667,O000666,P0475,5,969.44,30.25
1668,O000667,P0253,4,637.71,82.95
1669,O000667,P0451,2,242.13,17.02
1670,O000667,P0221,5,360.75,35.8
1671,O000667,P0085,5,346.89,71.64
1672,O000668,P0453,4,524.57,63.65
1673,O000668,P0272,3,200.18,73.88
1674,O000668,P0165,2,702.48,71.06
1675,O000669,P0089,2,27.81,50.79
1676,O000669,P0338,4,588.66,16.83
1677,O000669,P0442,3,782.34,87.49
1678,O000669,P0300,3,397.87,55.54
1679,O000670,P0005,2,757.43,53.33
1680,O000670,P0340,3,934.49,40.57
1681,O000671,P0211,4,196.82,76.05
1682,O000671,P0047,2,852.57,16.95
1683,O000671,P0141,2,96.32,56.97
1684,O000672,P0007,-5,609.43,65.51
1685,O000672,P0356,4,448.95,13.44
1686,O000673,P0426,1,892.94,82.8
1687,O000673,P0185,1,436.01,18.51
1688,O000673,P0332,4,48.94,71.72
1689,O000673,P0378,5,762.66,57.49
1690,O000674,P0276,3,623.0,13.45
1691,O000674,P0048,3,95.98,59.19
1692,O000675,P0215,1,965.44,93.18
1693,O000675,P0338,2,46.9,40.0
1694,O000675,P0351,4,750.88,83.1
1695,O000675,P0224,1,871.61,39.09
1696,O000676,P0182,5,20.22,57.24
1697,O000676,P0103,2,278.66,9.01
1698,O000677,P0345,2,120.21,98.3
1699,O000677,P0059,2,22.31,93.69
1700,O000677,P0365,5,102.22,43.53
1701,O000677,P0367,2,108.15,34.9
1702,O000678,P0101,1,465.17,46.39
1703,O000678,P0245,4,951.51,89.43
1704,O000678,P0355,1,216.34,25.1
1705,O000679,P0024,2,820.6,88.0
1706,O000679,P0440,1,346.78,51.16
1707,O000679,P0045,-4,837.53,49.44
1708,O000680,P0094,2,50.76,16.87
1709,O000680,P0158,5,273.94,26.73
1710,O000681,P0177,2,434.12,33.52
1711,O000681,P0200,2,576.87,44.86
1712,O000681,P0448,1,300.49,53.61
1713,O000681,P0390,2,145.45,55.94
1714,O000682,P0089,3,205.88,43.39
1715,O000683,P0491,1,13.18,33.89
1716,O000683,P0321,5,886.78,48.17
1717,O000683,P0201,3,728.85,23.45
1718,O000684,P0113,1,482.19,7.77
1719,O000685,P0434,1,651.07,41.06
1720,O000685,P0234,1,510.14,90.65
1721,O000685,P0235,3,60.72,72.77
1722,O000685,P0232,1,844.81,96.3
1723,O000686,P0213,4,850.59,13.14
1724,O000686,P0207,4,557.92,80.91
1725,O000686,P0153,1,883.45,8.71
1726,O000687,P0293,5,43.22,5.98
1727,O000687,P0357,4,175.27,84.31
1728,O000687,P0158,1,341.18,69.75
1729,O000688,P0121,1,369.71,75.29
1730,O000688,P0461,4,46.14,70.59
1731,O000688,P0218,4,596.22,24.56
1732,O000688,P0331,1,445.63,21.1
1733,O000689,P0455,4,905.72,54.8
1734,O000689,P0094,2,426.42,88.79
1735,O000689,P0329,4,288.4,8.13
1736,O000689,P0232,1,513.0,50.71
1737,O000690,P0169,2,679.49,80.83
1738,O000690,P0385,1,213.19,41.47
1739,O000690,P0087,3,699.41,69.36
1740,O000691,P0433,-4,321.76,99.43
1741,O000691,P0433,3,674.04,30.27
1742,O000691,P0061,2,697.52,5.87
1743,O000691,P0359,5,767.19,54.51
1744,O000692,P0201,-4,213.87,83.89
1745,O000692,P0084,1,582.1,96.22
1746,O000692,P0484,1,811.49,58.14
1747,O000692,P0042,5,676.17,56.67
1748,O000693,P0079,4,424.49,32.29
1749,O000693,P0120,2,469.01,45.75
1750,O000694,P0426,5,314.88,26.24
1751,O000695,P0016,5,214.18,69.55
1752,O000695,P0341,5,242.07,88.43
1753,O000695,P0155,2,690.22,63.97
1754,O000695,P0184,1,777.34,61.05
1755,O000696,P0195,-4,602.83,6.35
1756,O000696,P0225,3,197.95,36.79
1757,O000696,P0491,5,999.35,23.2
1758,O000696,P0143,5,662.1,24.54
1759,O000697,P0356,2,681.51,74.04
1760,O000698,P0242,5,506.98,92.74
1761,O000698,P0489,4,644.48,66.33
1762,O000698,P0331,1,532.43,86.37
1763,O000698,P0334,1,852.4,88.25
1764,O000699,P0001,5,207.72,44.88
1765,O000699,P0028,1,937.55,97.73
1766,O000700,P0451,3,57.44,3.11
1767,O000700,P0328,5,899.27,96.09
1768,O000700,P0206,1,158.72,16.56
1769,O000700,P0334,4,871.42,29.6
1770,O000701,P0485,5,39.89,85.07
1771,O000701,P0260,4,663.17,96.59
1772,O000701,P0332,5,472.26,27.56
1773,O000702,P0217,4,937.69,68.54
1774,O000703,P0242,1,412.08,13.24
1775,O000703,P0069,5,842.27,24.01
1776,O000703,P0326,1,759.84,17.52
1777,O000703,P0462,4,883.54,28.06
1778,O000704,P0196,3,633.91,18.39
1779,O000704,P0268,3,683.66,87.5
1780,O000705,P0377,1,748.91,81.05
1781,O000706,P0449,3,380.2,40.78
1782,O000706,P0481,1,926.77,95.68
1783,O000707,P0094,3,555.81,26.63
1784,O000707,P0418,4,927.58,5.88
1785,O000707,P0390,5,454.37,13.19
1786,O000707,P0163,3,141.63,76.49
1787,O000708,P0114,1,701.42,42.49
1788,O000708,P0359,5,537.46,43.96
1789,O000708,P0143,3,682.87,97.09
1790,O000709,P0461,3,514.92,14.69
1791,O000709,P0292,3,457.25,49.84
1792,O000709,P0481,5,715.18,41.11
1793,O000709,P0119,2,433.61,38.12
1794,O000710,P0497,5,533.65,28.37
1795,O000710,P0298,1,317.31,81.66
1796,O000710,P0026,2,951.8,18.6
1797,O000710,P0085,5,961.63,56.37
1798,O000711,P0204,1,81.94,45.37
1799,O000711,P0091,5,197.25,34.48
1800,O000712,P0309,5,793.21,73.4
1801,O000712,P0385,2,557.32,47.75
1802,O000713,P0364,5,500.48,61.09
1803,O000713,P0223,3,22.23,12.14
1804,O000713,P0026,3,528.02,86.69
1805,O000713,P0417,3,254.55,32.74
1806,O000714,P0065,5,408.43,2.93
1807,O000714,P0026,1,655.85,65.82
1808,O000715,P0316,4,727.13,94.39
1809,O000715,P0339,3,234.56,3.38
1810,O000715,P0289,3,80.01,30.05
1811,O000715,P0416,1,579.16,32.14
1812,O000716,P0314,2,544.74,64.44
1813,O000716,P0381,4,788.05,93.98
1814,O000716,P0006,2,336.21,96.96
1815,O000716,P0094,2,241.2,83.17
1816,O000717,P0219,5,433.83,94.24
1817,O000718,P0287,5,906.69,40.07
1818,O000719,P0068,3,880.55,8.52
1819,O000720,P0002,2,454.08,40.85
1820,O000720,P0221,1,576.15,97.82
1821,O000720,P0334,2,916.2,64.2
1822,O000721,P0408,1,939.98,49.08
1823,O000721,P0163,1,233.28,7.25
1824,O000721,P0317,2,322.59,40.47
1825,O000722,P0254,1,204.48,16.96
1826,O000723,P0215,3,95.3,57.56
1827,O000723,P0076,2,698.06,83.33
1828,O000723,P0037,5,594.88,51.56
1829,O000723,P0021,2,197.98,73.18
1830,O000724,P0230,3,293.75,60.89
1831,O000724,P0014,3,449.49,95.88
1832,O000724,P0397,4,233.24,98.64
1833,O000725,P0040,4,779.62,60.83
1834,O000726,P0353,1,561.79,78.12
1835,O000726,P0356,3,246.5,65.74
1836,O000726,P0041,5,275.3,38.35
1837,O000726,P0417,3,82.64,79.48
1838,O000727,P0380,3,88.26,73.66
1839,O000728,P0232,3,267.97,71.83
1840,O000729,P0342,3,125.8,39.84
1841,O000729,P0002,4,60.07,1.13
1842,O000729,P0411,2,22.48,31.15
1843,O000729,P0142,3,984.86,99.45
1844,O000730,P0365,5,550.47,17.82
1845,O000730,P0108,-5,592.68,39.37
1846,O000731,P0191,1,916.19,54.4
1847,O000731,P0143,4,632.06,69.34
1848,O000732,P0007,4,160.04,32.17
1849,O000733,P0196,1,289.66,43.73
1850,O000733,P0105,5,725.15,34.25
1851,O000733,P0029,4,933.22,60.49
1852,O000734,P0011,3,508.11,50.72
1853,O000734,P0431,1,437.68,4.26
1854,O000734,P0497,5,52.13,16.82
1855,O000734,P0315,1,101.73,83.91
1856,O000735,P0103,2,683.94,91.05
1857,O000735,P0050,4,341.93,27.57
1858,O000735,P0176,3,171.38,39.93
1859,O000736,P0336,1,409.25,29.53
1860,O000736,P0345,4,987.91,14.67
1861,O000737,P0241,2,681.34,47.6
1862,O000737,P0143,3,303.3,72.64
1863,O000737,P0348,1,892.8,77.26
1864,O000738,P0033,1,296.38,74.59
1865,O000738,P0374,5,251.44,27.23
1866,O000739,P0068,4,874.05,17.98
1867,O000739,P0296,3,382.17,0.28
1868,O000739,P0071,2,751.55,7.37
1869,O000739,P0067,5,380.23,81.3
1870,O000740,P0199,1,521.77,4.84
1871,O000740,P0022,1,402.26,23.87
1872,O000740,P0067,1,733.62,88.71
1873,O000740,P0220,1,273.32,0.8
1874,O000741,P0301,1,53.36,11.83
1875,O000742,P0122,1,642.7,14.32
1876,O000742,P0135,-2,345.58,68.86
1877,O000743,P0357,3,601.48,23.13
1878,O000743,P0423,1,194.81,39.24
1879,O000743,P0274,1,436.08,13.3
1880,O000743,P0418,4,948.05,93.44
1881,O000744,P0323,3,594.63,13.71
1882,O000744,P0286,3,963.02,28.15
1883,O000744,P0116,3,518.66,12.44
1884,O000745,P0281,5,599.29,34.79
1885,O000746,P0454,5,840.58,28.3
1886,O000746,P0208,3,165.33,16.79
1887,O000746,P0253,3,620.37,5.23
1888,O000747,P0497,-4,813.5,10.25
1889,O000747,P0159,4,546.34,3.05
1890,O000747,P0443,1,643.94,75.78
1891,O000747,P0101,-4,359.79,99.43
1892,O000748,P0037,5,380.71,19.9
1893,O000748,P0118,1,682.6,63.48
1894,O000748,P0415,1,102.95,42.32
1895,O000749,P0032,5,379.69,17.92
1896,O000749,P0126,3,594.82,30.76
1897,O000749,P0364,5,381.62,26.42
1898,O000750,P0416,2,326.68,93.9
1899,O000750,P0164,4,725.46,12.31
1900,O000750,P0478,1,529.47,57.56
1901,O000751,P0480,4,307.34,71.85
1902,O000751,P0170,5,394.46,12.31
1903,O000751,P0166,2,716.35,49.49
1904,O000751,P0281,5,955.3,37.43
1905,O000752,P0497,1,250.46,74.61
1906,O000752,P0411,4,733.73,54.21
1907,O000752,P0413,2,645.97,56.37
1908,O000752,P0185,-2,438.16,24.19
1909,O000753,P0310,2,701.62,21.27
1910,O000753,P0441,2,410.82,25.91
1911,O000754,P0165,5,247.67,16.39
1912,O000754,P0459,4,964.51,37.61
1913,O000755,P0243,3,919.26,62.19
1914,O000755,P0274,2,868.79,65.17
1915,O000756,P0094,2,31.47,9.39
1916,O000757,P0097,1,235.67,79.84
1917,O000758,P0493,3,303.95,65.98
1918,O000758,P0077,5,890.56,0.91
1919,O000758,P0165,4,863.4,32.83
1920,O000759,P0200,3,67.0,92.6
1921,O000759,P0354,3,613.26,6.94
1922,O000759,P0064,5,39.16,71.66
1923,O000760,P0110,3,676.7,18.43
1924,O000760,P0372,4,781.29,91.36
1925,O000760,P0240,4,226.16,93.92
1926,O000760,P0260,4,702.84,3.38
1927,O000761,P0374,4,483.36,92.55
1928,O000761,P0286,-4,367.89,23.8
1929,O000761,P0161,1,177.77,50.34
1930,O000761,P0148,3,93.97,82.41
1931,O000762,P0068,3,898.83,27.02
1932,O000762,P0389,4,373.16,16.7
1933,O000762,P0191,4,573.48,0.24
1934,O000762,P0008,4,844.34,24.51
1935,O000763,P0340,2,982.29,63.43
1936,O000763,P0408,4,269.75,41.16
1937,O000763,P0230,1,274.59,59.5
1938,O000763,P0268,5,926.06,98.09
1939,O000764,P0363,5,285.02,99.73
1940,O000764,P0468,1,709.01,42.72
1941,O000764,P0456,5,321.84,31.36
1942,O000764,P0410,3,665.22,14.29
1943,O000765,P0066,4,140.47,22.24
1944,O000765,P0196,5,110.41,10.08
1945,O000765,P0479,5,881.71,80.56
1946,O000765,P0467,1,113.29,61.59
1947,O000766,P0003,2,702.81,18.25
1948,O000766,P0358,4,987.83,87.57
1949,O000766,P0419,2,595.66,53.11
1950,O000767,P0424,4,890.61,63.7
1951,O000767,P0237,3,749.06,69.61
1952,O000767,P0397,1,506.18,14.13
1953,O000768,P0330,2,550.58,48.31
1954,O000768,P0498,3,849.34,6.74
1955,O000769,P0375,4,207.93,72.33
1956,O000770,P0383,4,979.75,59.95
1957,O000770,P0386,3,682.65,51.53
1958,O000770,P0291,4,777.29,38.68
1959,O000771,P0440,1,919.15,15.42
1960,O000771,P0026,4,841.02,5.94
1961,O000772,P0206,4,141.08,9.9
1962,O000772,P0164,3,735.13,68.44
1963,O000773,P0341,3,927.52,94.7
1964,O000773,P0389,3,364.89,49.35
1965,O000773,P0089,1,262.22,43.1
1966,O000773,P0198,-1,528.54,33.76
1967,O000774,P0150,5,686.46,35.74
1968,O000774,P0131,4,331.85,15.39
1969,O000774,P0134,3,78.02,51.23
1970,O000774,P0152,5,14.89,80.17
1971,O000775,P0468,2,539.07,42.58
1972,O000775,P0429,5,325.09,47.0
1973,O000776,P0491,1,252.7,19.4
1974,O000777,P0109,3,517.57,41.12
1975,O000777,P0356,2,339.46,4.85
1976,O000777,P0115,5,40.09,60.87
1977,O000778,P0343,1,582.6,58.39
1978,O000778,P0422,4,611.33,59.64
1979,O000778,P0070,5,842.29,33.66
1980,O000779,P0108,5,368.95,60.94
1981,O000779,P0163,-5,915.23,46.4
1982,O000780,P0252,4,306.16,50.94
1983,O000780,P0256,1,643.82,95.33
1984,O000780,P0010,5,889.39,58.45
1985,O000781,P0222,2,11.08,71.72
1986,O000782,P0447,3,810.65,4.43
1987,O000782,P0182,2,912.23,60.05
1988,O000782,P0144,2,614.42,87.1
1989,O000783,P0079,2,50.46,9.64
1990,O000783,P0242,4,292.85,43.68
1991,O000783,P0490,3,949.13,65.63
1992,O000783,P0218,1,740.44,99.34
1993,O000784,P0268,-2,757.07,12.91
1994,O000784,P0329,5,524.8,39.64
1995,O000785,P0082,1,252.25,76.65
1996,O000785,P0220,2,40.82,64.28
1997,O000785,P0319,5,759.18,16.57
1998,O000786,P0265,4,217.69,84.93
1999,O000786,P0002,4,390.11,18.18
2000,O000786,P0495,5,645.82,68.14
2001,O000786,P0416,3,534.33,89.35
2002,O000787,P0077,4,301.95,14.67
2003,O000788,P0289,3,319.29,62.29
2004,O000788,P0478,5,426.2,15.28
2005,O000788,P0074,2,227.86,47.38
2006,O000788,P0485,4,583.48,98.07
2007,O000789,P0424,2,577.48,3.59
2008,O000789,P0140,4,874.19,71.45
2009,O000790,P0283,1,287.76,46.6
2010,O000790,P0361,4,266.9,62.71
2011,O000790,P0161,4,320.74,59.33
2012,O000790,P0450,1,866.25,54.08
2013,O000791,P0237,4,519.05,35.27
2014,O000792,P0030,3,562.25,30.25
2015,O000793,P0282,2,218.0,26.36
2016,O000793,P0106,5,529.87,86.12
2017,O000793,P0205,1,88.48,23.78
2018,O000793,P0093,4,123.37,63.16
2019,O000794,P0281,3,879.71,54.68
2020,O000795,P0277,5,527.76,38.7
2021,O000795,P0069,1,817.32,2.66
2022,O000796,P0199,1,718.12,84.98
2023,O000796,P0061,5,56.6,58.61
2024,O000796,P0076,2,593.58,14.4
2025,O000796,P0119,5,231.66,90.53
2026,O000797,P0233,3,922.11,24.26
2027,O000797,P0252,3,334.62,51.1
2028,O000797,P0401,4,732.31,22.53
2029,O000797,P0354,2,451.63,80.04
2030,O000798,P0393,2,179.1,80.54
2031,O000798,P0169,2,346.86,4.27
2032,O000798,P0464,3,42.41,12.7
2033,O000798,P0317,1,607.47,87.72
2034,O000799,P0421,5,287.36,4.47
2035,O000799,P0276,3,217.14,97.19
2036,O000800,P0248,1,951.46,65.14
2037,O000800,P0480,1,234.55,64.82
2038,O000800,P0102,3,406.59,99.05
